production_id,date_id,machine_id,shift_id,product_id,units_produced,units_defect,downtime_mins,cost_actual,capacity_available
11556,2025-07-07,1,1,5,321,9,24,54608.1,448
11557,2025-07-07,1,3,1,394,7,0,24529.01,448
11558,2025-07-07,2,1,1,793,16,1,53708.99,896
11559,2025-07-07,2,2,3,770,5,90,188376.47,896
11560,2025-07-07,2,3,5,686,50,74,116787.4,896
11561,2025-07-07,3,1,3,537,17,13,133142.21,608
11562,2025-07-07,4,1,2,975,18,84,121840.46,1264
11563,2025-07-07,4,2,4,972,50,80,36837.43,1264
11564,2025-07-07,5,4,3,453,24,82,109800.43,584
11565,2025-07-07,5,5,5,532,15,44,98031.71,584
11566,2025-07-07,6,4,2,1008,75,108,116013.73,1432
11567,2025-07-07,6,5,4,1067,59,112,40650.04,1432
11568,2025-07-07,6,6,4,953,52,97,39715.15,1432
11569,2025-07-07,7,4,2,1496,118,66,190117.5,1544
11570,2025-07-07,7,6,3,1297,24,13,290994.92,1544
11571,2025-07-07,8,5,5,569,2,51,108416.87,848
11572,2025-07-07,8,6,1,743,18,58,49013.08,848
11573,2025-07-07,9,7,3,365,27,20,95413.27,408
11574,2025-07-07,9,8,1,308,12,105,18801.35,408
11575,2025-07-07,9,9,5,334,5,90,62207.42,408
11576,2025-07-07,10,7,4,866,65,16,39119.85,1096
11577,2025-07-07,10,8,2,1043,36,70,141209.55,1096
11578,2025-07-08,1,2,5,421,24,46,75825.43,448
11579,2025-07-08,1,3,5,352,15,84,66819.32,448
11580,2025-07-08,2,1,3,767,44,109,187322.14,896
11581,2025-07-08,2,3,2,711,8,104,94568.75,896
11582,2025-07-08,3,2,3,458,20,59,116685.37,608
11583,2025-07-08,4,1,3,793,7,117,191955.67,1264
11584,2025-07-08,4,3,5,1036,12,84,203581.9,1264
11585,2025-07-08,5,4,2,521,6,3,71088.7,584
11586,2025-07-08,5,5,5,449,28,0,86209.31,584
11587,2025-07-08,5,6,2,519,20,95,69878.28,584
11588,2025-07-08,6,4,4,1125,22,92,51326.68,1432
11589,2025-07-08,6,5,3,895,30,26,217687.04,1432
11590,2025-07-08,6,6,4,1399,27,79,63163.32,1432
11591,2025-07-08,7,4,4,1103,84,10,44507.85,1544
11592,2025-07-08,7,5,2,1288,45,40,173154.24,1544
11593,2025-07-08,7,6,2,934,69,24,111255.13,1544
11594,2025-07-08,8,4,1,800,18,106,54217.09,848
11595,2025-07-08,8,5,3,533,40,69,135750.75,848
11596,2025-07-08,8,6,2,791,3,20,104791.29,848
11597,2025-07-08,9,8,5,254,7,39,49719.02,408
11598,2025-07-08,9,9,3,302,15,55,78404.81,408
11599,2025-07-08,10,7,2,894,21,68,103608.76,1096
11600,2025-07-08,10,8,4,795,32,108,31926.8,1096
11601,2025-07-08,10,9,2,861,25,38,117599.77,1096
11602,2025-07-09,1,1,2,413,15,113,55344.73,448
11603,2025-07-09,1,3,3,379,14,78,89778.07,448
11604,2025-07-09,2,1,4,607,23,118,27810.54,896
11605,2025-07-09,3,2,5,470,4,40,77744.88,608
11606,2025-07-09,3,3,1,472,7,87,32965.55,608
11607,2025-07-09,4,1,2,915,21,70,126462.98,1264
11608,2025-07-09,4,2,3,916,58,90,227312.5,1264
11609,2025-07-09,4,3,3,836,42,82,204193.49,1264
11610,2025-07-09,5,5,4,427,6,79,19167.54,584
11611,2025-07-09,5,6,5,503,5,4,83878.9,584
11612,2025-07-09,6,4,5,939,67,21,160305.56,1432
11613,2025-07-09,6,5,2,1058,48,112,138376.36,1432
11614,2025-07-09,6,6,4,1387,35,48,57374.38,1432
11615,2025-07-09,7,5,4,1129,47,120,46524.51,1544
11616,2025-07-09,8,4,1,585,17,70,34213.54,848
11617,2025-07-09,8,5,1,725,39,96,41925.41,848
11618,2025-07-09,8,6,1,623,42,97,39449.09,848
11619,2025-07-09,9,7,2,343,5,55,39167.08,408
11620,2025-07-09,9,8,3,358,24,69,79867.22,408
11621,2025-07-09,10,7,2,957,46,29,120801.57,1096
11622,2025-07-09,10,9,2,833,46,14,95029.66,1096
11623,2025-07-10,1,1,4,381,13,106,17228.99,448
11624,2025-07-10,1,2,4,302,0,84,13362.05,448
11625,2025-07-10,1,3,4,325,10,5,12387.86,448
11626,2025-07-10,2,1,2,572,9,60,77922.93,896
11627,2025-07-10,2,3,3,710,49,62,188845.52,896
11628,2025-07-10,3,1,1,376,21,120,23063.66,608
11629,2025-07-10,3,2,1,515,4,69,32398.05,608
11630,2025-07-10,3,3,1,574,2,41,39605.3,608
11631,2025-07-10,4,1,3,827,8,44,210108.88,1264
11632,2025-07-10,4,2,2,1068,22,21,140002.73,1264
11633,2025-07-10,5,4,1,555,30,25,37341.83,584
11634,2025-07-10,5,6,2,405,0,51,52504.23,584
11635,2025-07-10,6,6,4,1258,1,32,56321.09,1432
11636,2025-07-10,7,4,4,1482,31,63,67324.25,1544
11637,2025-07-10,7,5,1,1281,73,13,75213.4,1544
11638,2025-07-10,8,4,5,513,29,71,92968.28,848
11639,2025-07-10,8,5,4,678,18,118,26794.63,848
11640,2025-07-10,8,6,2,743,20,99,93148.76,848
11641,2025-07-10,9,8,1,350,14,87,20216.06,408
11642,2025-07-10,10,7,1,742,12,90,51805.35,1096
11643,2025-07-11,1,3,3,285,21,101,64678.65,448
11644,2025-07-11,2,2,4,727,52,36,33515.94,896
11645,2025-07-11,2,3,4,750,14,103,33879.0,896
11646,2025-07-11,3,1,2,367,7,83,42908.97,608
11647,2025-07-11,3,2,1,403,26,23,27777.63,608
11648,2025-07-11,3,3,5,505,38,57,85040.67,608
11649,2025-07-11,4,1,1,820,39,95,47031.93,1264
11650,2025-07-11,4,2,4,917,62,8,34740.57,1264
11651,2025-07-11,5,5,3,568,26,101,141833.1,584
11652,2025-07-11,5,6,4,539,24,117,22027.83,584
11653,2025-07-11,6,4,3,1189,64,67,301814.68,1432
11654,2025-07-11,6,5,4,894,62,4,35512.55,1432
11655,2025-07-11,6,6,2,1286,30,22,169679.11,1432
11656,2025-07-11,7,5,2,1054,7,31,143283.73,1544
11657,2025-07-11,9,7,2,341,10,24,39035.01,408
11658,2025-07-11,10,8,5,861,12,21,141516.43,1096
11659,2025-07-11,10,9,2,678,45,22,82696.66,1096
11660,2025-07-12,1,1,2,283,22,0,35301.65,448
11661,2025-07-12,1,3,1,314,13,36,19157.15,448
11662,2025-07-12,2,1,2,539,9,45,69697.22,896
11663,2025-07-12,2,3,2,542,31,62,66880.77,896
11664,2025-07-12,3,2,2,439,16,31,56670.54,608
11665,2025-07-12,3,3,4,590,12,70,22773.97,608
11666,2025-07-12,4,1,1,890,62,29,61879.77,1264
11667,2025-07-12,4,2,4,1054,26,101,42640.62,1264
11668,2025-07-12,5,6,5,455,20,20,90379.09,584
11669,2025-07-12,6,4,2,1251,46,65,171614.91,1432
11670,2025-07-12,6,6,2,1150,25,101,146408.54,1432
11671,2025-07-12,7,4,5,1141,61,64,186882.54,1544
11672,2025-07-12,7,5,3,1013,12,6,226712.9,1544
11673,2025-07-12,8,6,3,737,50,47,175933.79,848
11674,2025-07-12,9,7,3,328,12,4,75657.81,408
11675,2025-07-12,9,8,1,325,0,78,20098.49,408
11676,2025-07-12,10,7,5,885,19,101,152143.18,1096
11677,2025-07-12,10,8,5,767,8,102,127325.54,1096
11678,2025-07-12,10,9,1,1034,45,29,63620.85,1096
11679,2025-07-13,1,1,4,415,4,87,16711.83,448
11680,2025-07-13,1,2,4,325,10,46,14121.99,448
11681,2025-07-13,1,3,2,408,29,43,53205.4,448
11682,2025-07-13,2,1,4,582,13,88,24721.08,896
11683,2025-07-13,2,2,5,769,28,113,135597.75,896
11684,2025-07-13,2,3,3,666,23,40,154875.48,896
11685,2025-07-13,3,2,3,582,23,87,128932.26,608
11686,2025-07-13,3,3,4,435,21,8,18967.97,608
11687,2025-07-13,4,1,2,1063,38,81,122374.9,1264
11688,2025-07-13,4,2,4,1121,9,54,51321.98,1264
11689,2025-07-13,4,3,2,1131,13,45,147887.78,1264
11690,2025-07-13,5,4,5,488,24,65,96398.19,584
11691,2025-07-13,5,6,1,413,9,81,26784.14,584
11692,2025-07-13,6,4,3,1001,56,23,235278.49,1432
11693,2025-07-13,6,5,2,1184,93,7,147374.25,1432
11694,2025-07-13,6,6,2,1287,18,93,150284.17,1432
11695,2025-07-13,7,4,5,1109,12,9,203813.88,1544
11696,2025-07-13,7,5,5,1425,24,114,267130.91,1544
11697,2025-07-13,7,6,3,1178,42,90,282303.54,1544
11698,2025-07-13,8,5,4,581,25,105,25128.73,848
11699,2025-07-13,8,6,3,698,24,14,185183.32,848
11700,2025-07-13,9,7,5,340,13,16,59074.43,408
11701,2025-07-13,9,8,1,326,11,118,20435.19,408
11702,2025-07-13,10,7,4,766,27,90,31649.39,1096
11703,2025-07-13,10,8,2,725,22,66,84468.71,1096
11704,2025-07-13,10,9,3,1055,61,28,254284.29,1096
11705,2025-07-14,1,2,2,276,21,105,32621.36,448
11706,2025-07-14,1,3,2,430,24,61,52250.68,448
11707,2025-07-14,2,1,3,779,25,94,204834.91,896
11708,2025-07-14,3,1,3,444,32,13,114150.57,608
11709,2025-07-14,3,3,3,517,3,21,116544.88,608
11710,2025-07-14,4,1,2,922,63,99,112836.78,1264
11711,2025-07-14,4,2,1,878,21,69,60615.96,1264
11712,2025-07-14,4,3,1,1011,58,86,65566.73,1264
11713,2025-07-14,5,4,2,567,15,7,67261.75,584
11714,2025-07-14,5,5,1,430,10,79,28853.16,584
11715,2025-07-14,5,6,2,509,22,36,65354.86,584
11716,2025-07-14,6,6,2,1100,36,57,138528.28,1432
11717,2025-07-14,7,4,1,1087,72,50,66176.86,1544
11718,2025-07-14,7,6,1,1215,81,5,73091.07,1544
11719,2025-07-14,8,4,3,564,10,8,152325.39,848
11720,2025-07-14,8,5,4,698,39,98,27314.19,848
11721,2025-07-14,8,6,1,817,6,7,47087.56,848
11722,2025-07-14,9,8,5,305,15,12,51630.7,408
11723,2025-07-14,9,9,1,319,21,72,20964.04,408
11724,2025-07-14,10,9,1,925,42,25,64551.69,1096
11725,2025-07-15,1,1,1,284,18,104,18962.2,448
11726,2025-07-15,1,2,1,349,14,53,23152.49,448
11727,2025-07-15,1,3,4,387,2,52,15433.26,448
11728,2025-07-15,2,1,4,630,33,81,27369.38,896
11729,2025-07-15,2,2,3,796,23,49,176440.49,896
11730,2025-07-15,2,3,2,713,12,104,94736.0,896
11731,2025-07-15,3,1,4,554,26,71,23903.92,608
11732,2025-07-15,3,3,4,587,38,9,26246.23,608
11733,2025-07-15,4,2,2,926,21,15,110765.4,1264
11734,2025-07-15,4,3,1,1092,59,62,72780.87,1264
11735,2025-07-15,5,4,3,421,16,112,104156.54,584
11736,2025-07-15,5,5,5,515,23,2,89421.88,584
11737,2025-07-15,5,6,5,508,0,5,96554.11,584
11738,2025-07-15,6,5,5,922,5,65,161959.88,1432
11739,2025-07-15,7,4,4,1184,73,32,47633.6,1544
11740,2025-07-15,8,5,4,650,43,83,25079.67,848
11741,2025-07-15,8,6,4,697,8,2,26639.89,848
11742,2025-07-15,9,8,2,298,11,4,40047.19,408
11743,2025-07-15,9,9,3,261,6,38,61510.46,408
11744,2025-07-15,10,8,5,1045,70,40,191390.3,1096
11745,2025-07-16,1,2,3,293,5,26,68406.72,448
11746,2025-07-16,1,3,4,398,15,79,17076.8,448
11747,2025-07-16,2,1,3,827,13,88,186615.0,896
11748,2025-07-16,2,3,1,538,40,80,35802.38,896
11749,2025-07-16,3,1,1,471,15,32,26958.64,608
11750,2025-07-16,3,3,4,390,20,76,14957.88,608
11751,2025-07-16,4,1,2,1235,22,18,165442.65,1264
11752,2025-07-16,6,4,5,934,51,71,164547.37,1432
11753,2025-07-16,6,6,5,1316,29,79,224382.6,1432
11754,2025-07-16,7,4,2,1320,96,32,180304.14,1544
11755,2025-07-16,7,5,4,1298,1,54,49522.26,1544
11756,2025-07-16,7,6,5,1352,99,97,228295.86,1544
11757,2025-07-16,8,4,5,712,9,30,126082.59,848
11758,2025-07-16,8,5,3,727,57,59,185709.39,848
11759,2025-07-16,8,6,2,751,19,83,86647.36,848
11760,2025-07-16,9,7,5,313,1,78,55738.67,408
11761,2025-07-16,9,8,4,321,12,93,14232.19,408
11762,2025-07-16,9,9,5,317,4,1,57728.84,408
11763,2025-07-16,10,8,2,908,9,117,104182.2,1096
11764,2025-07-16,10,9,2,711,19,65,90994.91,1096
11765,2025-07-17,1,1,3,343,13,98,85830.48,448
11766,2025-07-17,1,2,2,337,23,81,38486.73,448
11767,2025-07-17,1,3,5,388,23,117,68482.75,448
11768,2025-07-17,2,2,3,758,15,112,188643.75,896
11769,2025-07-17,3,1,2,381,29,0,43435.9,608
11770,2025-07-17,3,2,5,413,22,38,77839.13,608
11771,2025-07-17,3,3,5,432,6,42,76870.6,608
11772,2025-07-17,4,2,1,1237,43,66,75468.56,1264
11773,2025-07-17,4,3,4,945,7,66,41690.08,1264
11774,2025-07-17,5,5,4,501,20,15,23033.92,584
11775,2025-07-17,5,6,3,504,30,82,131823.05,584
11776,2025-07-17,6,5,4,1273,60,96,55547.69,1432
11777,2025-07-17,7,4,2,1118,83,2,134458.09,1544
11778,2025-07-17,7,5,1,966,71,117,62270.33,1544
11779,2025-07-17,7,6,5,1263,8,95,229847.11,1544
11780,2025-07-17,8,5,3,771,18,100,184433.49,848
11781,2025-07-17,8,6,2,609,8,75,74732.07,848
11782,2025-07-17,9,8,5,307,14,18,56709.59,408
11783,2025-07-17,9,9,5,269,20,55,45486.83,408
11784,2025-07-17,10,7,3,714,39,5,182790.94,1096
11785,2025-07-17,10,9,1,741,43,81,45683.98,1096
11786,2025-07-18,1,1,1,378,9,102,25720.75,448
11787,2025-07-18,1,2,5,293,6,26,56368.58,448
11788,2025-07-18,2,1,5,648,27,46,126664.81,896
11789,2025-07-18,2,2,4,608,41,77,25512.7,896
11790,2025-07-18,3,1,1,490,13,17,34137.62,608
11791,2025-07-18,3,2,3,547,25,14,128260.41,608
11792,2025-07-18,3,3,2,559,14,101,71657.43,608
11793,2025-07-18,4,1,5,1143,37,107,191925.66,1264
11794,2025-07-18,4,2,1,984,19,89,62337.42,1264
11795,2025-07-18,4,3,5,1046,17,24,185792.78,1264
11796,2025-07-18,5,4,1,371,26,23,23436.36,584
11797,2025-07-18,5,5,2,454,26,101,61950.1,584
11798,2025-07-18,6,4,5,1128,52,2,199067.0,1432
11799,2025-07-18,6,5,5,1321,30,72,217061.66,1432
11800,2025-07-18,6,6,2,1045,26,66,130929.12,1432
11801,2025-07-18,7,5,2,1499,118,2,177289.49,1544
11802,2025-07-18,7,6,1,1487,53,106,89667.42,1544
11803,2025-07-18,8,4,3,522,32,81,121549.3,848
11804,2025-07-18,8,5,3,759,0,12,183634.54,848
11805,2025-07-18,8,6,4,683,19,7,30565.95,848
11806,2025-07-18,9,7,1,341,19,25,21661.52,408
11807,2025-07-18,9,8,4,299,22,9,11371.52,408
11808,2025-07-18,9,9,1,370,8,41,22378.6,408
11809,2025-07-18,10,7,5,994,53,22,197423.52,1096
11810,2025-07-18,10,9,4,1046,5,21,45617.49,1096
11811,2025-07-19,1,1,1,370,2,61,23985.36,448
11812,2025-07-19,1,2,4,364,0,38,15205.98,448
11813,2025-07-19,1,3,1,415,13,17,25428.73,448
11814,2025-07-19,2,1,1,563,20,63,34573.13,896
11815,2025-07-19,2,3,5,757,2,76,149304.98,896
11816,2025-07-19,3,2,2,459,0,39,59647.25,608
11817,2025-07-19,3,3,4,589,35,2,24374.25,608
11818,2025-07-19,4,2,5,940,24,60,160709.1,1264
11819,2025-07-19,4,3,5,876,4,12,148300.99,1264
11820,2025-07-19,5,4,5,462,5,117,89235.48,584
11821,2025-07-19,5,5,5,469,29,14,84037.05,584
11822,2025-07-19,6,6,4,1190,39,27,49935.89,1432
11823,2025-07-19,7,6,3,1281,53,28,291292.69,1544
11824,2025-07-19,8,4,2,822,41,81,99548.72,848
11825,2025-07-19,8,5,5,738,6,72,123372.74,848
11826,2025-07-19,8,6,3,598,28,117,148284.32,848
11827,2025-07-19,9,7,1,334,8,16,22226.68,408
11828,2025-07-19,9,8,3,322,16,50,72232.65,408
11829,2025-07-19,10,8,5,736,37,85,139377.63,1096
11830,2025-07-19,10,9,1,719,46,98,46106.71,1096
11831,2025-07-20,1,1,1,323,20,65,19627.82,448
11832,2025-07-20,1,2,5,287,5,59,52287.38,448
11833,2025-07-20,1,3,4,427,29,107,19205.51,448
11834,2025-07-20,2,2,1,870,14,19,50992.63,896
11835,2025-07-20,2,3,2,540,13,96,62008.33,896
11836,2025-07-20,3,2,3,380,1,72,98263.47,608
11837,2025-07-20,3,3,4,554,26,23,24619.58,608
11838,2025-07-20,4,1,4,898,44,97,37705.22,1264
11839,2025-07-20,4,2,2,898,27,9,110220.0,1264
11840,2025-07-20,4,3,4,1189,14,109,46109.12,1264
11841,2025-07-20,5,4,1,480,13,62,29611.67,584
11842,2025-07-20,5,5,3,375,17,1,87653.8,584
11843,2025-07-20,6,4,4,1034,59,63,43717.25,1432
11844,2025-07-20,6,5,5,939,4,78,170639.79,1432
11845,2025-07-20,6,6,4,1078,80,84,41786.02,1432
11846,2025-07-20,7,4,4,1438,97,56,57693.07,1544
11847,2025-07-20,7,5,5,1282,1,53,213855.22,1544
11848,2025-07-20,8,4,2,545,16,115,68390.17,848
11849,2025-07-20,8,5,3,568,44,52,131215.61,848
11850,2025-07-20,8,6,2,710,41,38,98162.8,848
11851,2025-07-20,9,7,1,314,24,39,19774.83,408
11852,2025-07-20,9,8,5,334,21,101,59114.14,408
11853,2025-07-20,10,7,4,862,25,87,39124.45,1096
11854,2025-07-20,10,9,3,1043,41,63,269082.32,1096
11855,2025-07-21,2,2,4,790,50,1,29978.2,896
11856,2025-07-21,2,3,2,854,12,16,113577.57,896
11857,2025-07-21,3,3,1,425,3,75,25446.03,608
11858,2025-07-21,4,1,2,1003,15,112,126339.62,1264
11859,2025-07-21,4,2,3,955,0,3,222888.3,1264
11860,2025-07-21,4,3,3,1045,54,27,278833.27,1264
11861,2025-07-21,5,4,2,476,33,94,54569.82,584
11862,2025-07-21,5,5,4,383,23,86,15950.08,584
11863,2025-07-21,6,4,4,1125,87,87,44242.88,1432
11864,2025-07-21,6,6,3,1148,37,3,298674.39,1432
11865,2025-07-21,7,4,1,1222,18,101,80295.38,1544
11866,2025-07-21,7,5,5,1373,30,50,235011.79,1544
11867,2025-07-21,7,6,1,1355,31,63,83633.93,1544
11868,2025-07-21,8,5,4,709,12,119,27772.55,848
11869,2025-07-21,8,6,5,532,34,114,88273.02,848
11870,2025-07-21,9,7,1,339,1,117,21810.54,408
11871,2025-07-21,9,9,1,257,17,67,15304.86,408
11872,2025-07-21,10,7,1,847,22,63,54011.72,1096
11873,2025-07-21,10,8,5,839,26,15,141883.45,1096
11874,2025-07-21,10,9,4,955,56,93,38224.92,1096
11875,2025-07-22,1,2,3,345,5,113,90714.54,448
11876,2025-07-22,1,3,3,438,30,67,100931.73,448
11877,2025-07-22,2,1,1,611,45,100,42295.83,896
11878,2025-07-22,2,2,1,804,61,78,52982.8,896
11879,2025-07-22,2,3,3,764,19,118,176261.76,896
11880,2025-07-22,3,3,1,526,40,108,34266.89,608
11881,2025-07-22,4,1,2,810,17,118,106971.19,1264
11882,2025-07-22,4,3,3,929,18,35,241984.77,1264
11883,2025-07-22,6,4,2,1088,8,96,139888.76,1432
11884,2025-07-22,6,5,5,1176,38,28,200604.14,1432
11885,2025-07-22,7,4,1,1277,12,27,86429.42,1544
11886,2025-07-22,7,5,1,1324,19,18,78328.5,1544
11887,2025-07-22,7,6,4,984,43,99,38500.48,1544
11888,2025-07-22,8,4,1,802,34,111,50685.59,848
11889,2025-07-22,9,8,5,278,1,89,53092.17,408
11890,2025-07-22,10,7,4,668,15,113,25448.31,1096
11891,2025-07-22,10,8,1,961,66,11,58215.97,1096
11892,2025-07-22,10,9,3,752,24,81,195150.49,1096
11893,2025-07-23,1,1,3,357,27,13,88897.7,448
11894,2025-07-23,1,3,5,417,10,75,75435.23,448
11895,2025-07-23,2,2,5,623,42,49,114304.69,896
11896,2025-07-23,3,3,3,523,34,51,137209.9,608
11897,2025-07-23,4,2,3,835,40,106,211315.97,1264
11898,2025-07-23,5,4,4,377,4,10,14614.38,584
11899,2025-07-23,6,6,4,1155,60,102,48282.66,1432
11900,2025-07-23,7,4,5,955,10,92,179971.3,1544
11901,2025-07-23,7,5,2,953,69,72,128864.2,1544
11902,2025-07-23,7,6,1,1295,43,29,89937.94,1544
11903,2025-07-23,8,4,5,610,46,117,100879.1,848
11904,2025-07-23,8,5,4,544,17,117,22861.28,848
11905,2025-07-23,8,6,3,530,17,106,118666.69,848
11906,2025-07-23,9,8,5,396,25,97,72276.37,408
11907,2025-07-23,9,9,3,286,3,43,64139.88,408
11908,2025-07-23,10,8,5,870,20,45,149261.56,1096
11909,2025-07-23,10,9,3,789,10,42,209019.22,1096
11910,2025-07-24,1,1,4,340,26,120,15650.28,448
11911,2025-07-24,1,2,3,331,8,34,74778.81,448
11912,2025-07-24,1,3,5,437,31,11,72695.52,448
11913,2025-07-24,2,1,5,861,38,66,152349.34,896
11914,2025-07-24,2,2,4,610,15,67,26557.27,896
11915,2025-07-24,2,3,5,704,27,0,122490.06,896
11916,2025-07-24,3,1,4,481,32,112,20451.69,608
11917,2025-07-24,3,2,2,434,28,23,51623.83,608
11918,2025-07-24,3,3,5,566,28,1,111272.52,608
11919,2025-07-24,4,1,3,797,13,23,195124.82,1264
11920,2025-07-24,4,2,2,915,69,51,106789.44,1264
11921,2025-07-24,5,6,3,564,32,59,132047.87,584
11922,2025-07-24,6,4,3,1203,29,14,313800.2,1432
11923,2025-07-24,6,6,2,1116,40,24,133737.35,1432
11924,2025-07-24,7,4,1,940,7,110,61451.38,1544
11925,2025-07-24,7,5,2,1181,57,119,138969.97,1544
11926,2025-07-24,7,6,4,1382,108,99,58587.49,1544
11927,2025-07-24,8,5,2,713,20,30,86847.62,848
11928,2025-07-24,8,6,3,728,34,30,189896.3,848
11929,2025-07-24,9,8,5,292,1,36,53927.52,408
11930,2025-07-24,10,7,5,875,8,41,153335.88,1096
11931,2025-07-24,10,9,4,971,3,85,39295.23,1096
11932,2025-07-25,1,1,1,414,0,23,25085.0,448
11933,2025-07-25,1,3,3,335,13,75,83747.65,448
11934,2025-07-25,2,2,3,699,25,55,173569.76,896
11935,2025-07-25,2,3,2,710,49,34,91350.23,896
11936,2025-07-25,3,1,1,485,33,94,30517.63,608
11937,2025-07-25,3,2,4,506,18,65,19257.49,608
11938,2025-07-25,3,3,4,590,35,9,23807.87,608
11939,2025-07-25,4,1,3,1139,84,6,281747.51,1264
11940,2025-07-25,4,2,1,1216,22,14,77390.82,1264
11941,2025-07-25,4,3,3,974,26,34,258099.13,1264
11942,2025-07-25,6,6,1,919,38,67,54517.37,1432
11943,2025-07-25,7,4,5,1117,56,120,208964.1,1544
11944,2025-07-25,7,6,1,1308,11,103,86317.64,1544
11945,2025-07-25,8,4,3,762,15,31,189778.06,848
11946,2025-07-25,8,5,4,820,43,32,32057.77,848
11947,2025-07-25,8,6,5,801,6,59,131715.21,848
11948,2025-07-25,9,7,1,351,9,29,24118.09,408
11949,2025-07-25,9,8,1,337,6,29,21851.64,408
11950,2025-07-25,9,9,5,369,20,94,64876.76,408
11951,2025-07-25,10,9,2,827,28,72,102029.45,1096
11952,2025-07-26,1,1,1,327,18,23,19006.98,448
11953,2025-07-26,1,3,4,349,5,40,14787.72,448
11954,2025-07-26,2,1,3,541,34,53,141347.07,896
11955,2025-07-26,2,2,2,813,1,31,99249.82,896
11956,2025-07-26,3,2,5,471,9,81,91712.34,608
11957,2025-07-26,3,3,4,484,29,34,19372.89,608
11958,2025-07-26,4,1,2,908,24,73,108575.35,1264
11959,2025-07-26,4,3,4,1031,25,69,39550.7,1264
11960,2025-07-26,5,5,5,448,9,46,76522.79,584
11961,2025-07-26,5,6,4,549,16,113,23627.94,584
11962,2025-07-26,6,4,2,1232,62,33,144105.73,1432
11963,2025-07-26,6,6,1,1345,16,88,81013.92,1432
11964,2025-07-26,7,4,2,1300,48,30,163021.5,1544
11965,2025-07-26,7,6,4,1227,46,29,56146.13,1544
11966,2025-07-26,8,5,1,569,11,70,38188.4,848
11967,2025-07-26,9,8,1,303,5,64,18406.7,408
11968,2025-07-26,10,9,3,706,45,61,166899.6,1096
11969,2025-07-27,1,2,2,299,10,6,38822.6,448
11970,2025-07-27,1,3,5,356,17,0,65014.33,448
11971,2025-07-27,2,1,2,549,17,78,71145.08,896
11972,2025-07-27,2,2,5,809,55,6,133887.02,896
11973,2025-07-27,2,3,5,790,36,97,135319.59,896
11974,2025-07-27,3,1,1,457,32,58,27180.14,608
11975,2025-07-27,3,3,1,470,2,30,28664.41,608
11976,2025-07-27,4,1,3,1229,58,90,330751.09,1264
11977,2025-07-27,6,4,2,1163,29,88,157994.35,1432
11978,2025-07-27,6,5,3,972,5,33,245531.92,1432
11979,2025-07-27,6,6,1,1240,85,36,71000.88,1432
11980,2025-07-27,7,4,4,1248,86,8,48469.24,1544
11981,2025-07-27,7,5,4,1347,90,53,61128.3,1544
11982,2025-07-27,7,6,4,1335,104,33,50984.27,1544
11983,2025-07-27,8,4,1,795,2,44,50131.02,848
11984,2025-07-27,8,6,2,654,29,64,77205.07,848
11985,2025-07-27,9,9,4,397,18,74,16414.49,408
11986,2025-07-27,10,7,5,684,25,42,119477.66,1096
11987,2025-07-27,10,8,3,780,8,91,182139.09,1096
11988,2025-07-27,10,9,2,935,23,6,109674.93,1096
11989,2025-07-28,1,1,2,320,20,108,43149.78,448
11990,2025-07-28,1,2,3,425,32,67,113837.6,448
11991,2025-07-28,1,3,5,291,11,70,51278.47,448
11992,2025-07-28,2,1,2,696,11,44,91663.11,896
11993,2025-07-28,2,2,4,839,40,110,37650.31,896
11994,2025-07-28,2,3,1,727,29,112,44245.2,896
11995,2025-07-28,3,1,4,594,22,83,26395.73,608
11996,2025-07-28,3,2,2,465,8,38,61566.71,608
11997,2025-07-28,3,3,5,518,33,23,85251.2,608
11998,2025-07-28,4,2,2,816,19,116,94797.77,1264
11999,2025-07-28,4,3,3,1206,51,11,281391.15,1264
12000,2025-07-28,5,4,5,511,9,9,87474.91,584
12001,2025-07-28,5,5,3,477,8,41,121925.15,584
12002,2025-07-28,5,6,2,515,25,62,68311.27,584
12003,2025-07-28,6,5,1,1112,16,117,71434.81,1432
12004,2025-07-28,6,6,1,1334,26,0,92158.11,1432
12005,2025-07-28,7,4,1,1167,78,94,70689.25,1544
12006,2025-07-28,7,6,4,1368,71,16,53111.98,1544
12007,2025-07-28,8,4,5,515,25,35,88776.54,848
12008,2025-07-28,8,5,5,534,12,65,90159.46,848
12009,2025-07-28,8,6,5,769,10,48,129823.99,848
12010,2025-07-28,9,7,3,254,6,2,57099.99,408
12011,2025-07-28,9,8,4,358,27,10,14575.47,408
12012,2025-07-28,9,9,5,339,25,94,65484.93,408
12013,2025-07-28,10,7,5,1001,5,29,172847.7,1096
12014,2025-07-29,2,1,5,583,34,82,98594.26,896
12015,2025-07-29,2,3,5,826,16,114,156386.17,896
12016,2025-07-29,3,1,2,543,18,93,65469.29,608
12017,2025-07-29,3,2,5,541,10,12,96717.6,608
12018,2025-07-29,3,3,2,467,33,56,63235.63,608
12019,2025-07-29,4,1,1,1019,57,86,61525.63,1264
12020,2025-07-29,4,3,5,1119,3,113,210929.35,1264
12021,2025-07-29,5,4,3,533,28,1,129321.6,584
12022,2025-07-29,5,6,4,498,18,46,22814.45,584
12023,2025-07-29,6,4,4,1263,92,40,55835.03,1432
12024,2025-07-29,7,5,3,1358,47,33,307909.67,1544
12025,2025-07-29,7,6,1,944,55,47,61374.61,1544
